league,season,date,year,month,day,time,score,home_team,away_team,home_formation,away_formation,venue,referee,file_path
england_epl,2017-2018,2017-08-19,2017,08,19,22:00,1 - 0,Liverpool,Crystal Palace,4 - 3 - 3,3 - 4 - 2 - 1,Anfield (Liverpool),Kevin Friend,database/Game_dataset/england_epl_2017-2018/2017-08-19_liverpool-fc-crystal-palace/2017-08-19_Liverpool_1-0_Crystal_Palace_pf9HOszT.json
england_epl,2017-2018,2017-09-09,2017,09,09,00:30,2 - 2,Stoke,Manchester Utd,3 - 4 - 2 - 1,4 - 3 - 3,Bet365 Stadium (Stoke on Trent),Neil Swarbrick,database/Game_dataset/england_epl_2017-2018/2017-09-09_stoke-city-manchester-united-premier-league/2017-09-10_Stoke_2-2_Manchester_Utd_f31bTQxe.json
england_epl,2017-2018,2017-09-10,2017,09,10,20:30,1 - 0,Burnley,Crystal Palace,4 - 4 - 2,4 - 3 - 3,Turf Moor (Burnley),Michael Oliver,database/Game_dataset/england_epl_2017-2018/2017-09-10_burnley-fc-crystal-palace/2017-09-10_Burnley_1-0_Crystal_Palace_vX8GykVE.json
england_epl,2017-2018,2017-09-16,2017,09,16,19:30,0 - 1,Crystal Palace,Southampton,4 - 4 - 1 - 1,4 - 2 - 3 - 1,Selhurst Park (London),Robert Madley,database/Game_dataset/england_epl_2017-2018/2017-09-16_crystal-palace-southampton-fc/2017-09-16_Crystal_Palace_0-1_Southampton_Iymgk8aE.json
england_epl,2017-2018,2017-09-23,2017,09,23,19:30,2 - 3,West Ham,Tottenham,3 - 4 - 3,3 - 4 - 2 - 1,London Stadium (London),Michael Oliver,database/Game_dataset/england_epl_2017-2018/2017-09-23_west-ham-united-tottenham-hotspur/2017-09-23_West_Ham_2-3_Tottenham_SYGLtyDB.json
england_epl,2017-2018,2017-09-23,2017,09,23,22:00,5 - 0,Manchester City,Crystal Palace,4 - 3 - 3,4 - 2 - 3 - 1,Etihad Stadium (Manchester),Neil Swarbrick,database/Game_dataset/england_epl_2017-2018/2017-09-23_manchester-city-crystal-palace-premier-league-2017-2018/2017-09-23_Manchester_City_5-0_Crystal_Palace_xpO8qwTh.json
england_epl,2017-2018,2017-10-14,2017,10,14,19:30,0 - 0,Liverpool,Manchester Utd,4 - 3 - 3,4 - 2 - 3 - 1,Anfield (Liverpool),Martin Atkinson,database/Game_dataset/england_epl_2017-2018/2017-10-14_liverpool-fc-manchester-united-premier-league-2017-2018/2017-10-14_Liverpool_0-0_Manchester_Utd_QqyEBeCo.json
england_epl,2017-2018,2017-10-14,2017,10,14,00:30,2 - 1,Watford,Arsenal,3 - 4 - 3,3 - 4 - 2 - 1,Vicarage Road (Watford),Neil Swarbrick,database/Game_dataset/england_epl_2017-2018/2017-10-14_watford-fc-arsenal-fc/2017-10-15_Watford_2-1_Arsenal_S8XU7DBA.json
england_epl,2017-2018,2017-10-15,2017,10,15,20:30,1 - 1,Brighton,Everton,4 - 4 - 2,4 - 4 - 2,Amex Stadium (Brighton),Michael Oliver,database/Game_dataset/england_epl_2017-2018/2017-10-15_brighton-hove-albion-everton-fc/2017-10-15_Brighton_1-1_Everton_E57egEdH.json
england_epl,2017-2018,2017-10-15,2017,10,15,23:00,2 - 2,Southampton,Newcastle,4 - 2 - 3 - 1,4 - 2 - 3 - 1,St. Mary's Stadium (Southampton),Kevin Friend,database/Game_dataset/england_epl_2017-2018/2017-10-15_southampton-fc-newcastle-united/2017-10-15_Southampton_2-2_Newcastle_WtvM9Ztb.json
england_epl,2017-2018,2017-10-21,2017,10,21,19:30,4 - 2,Chelsea,Watford,3 - 4 - 3,3 - 4 - 3,Stamford Bridge (London),Jonathan Moss,database/Game_dataset/england_epl_2017-2018/2017-10-21_chelsea-fc-watford-fc/2017-10-21_Chelsea_4-2_Watford_6aWY6XQG.json
england_epl,2017-2018,2017-10-21,2017,10,21,22:00,3 - 0,Manchester City,Burnley,4 - 3 - 3,4 - 4 - 1 - 1,Etihad Stadium (Manchester),Roger East,database/Game_dataset/england_epl_2017-2018/2017-10-21_manchester-city-burnley-fc-premier-league/2017-10-21_Manchester_City_3-0_Burnley_K6C90V3p.json
england_epl,2017-2018,2017-10-28,2017,10,28,19:30,1 - 0,Manchester Utd,Tottenham,3 - 4 - 1 - 2,3 - 5 - 1 - 1,Old Trafford (Manchester),Jonathan Moss,database/Game_dataset/england_epl_2017-2018/2017-10-28_manchester-united-tottenham-hotspur-premier-league-2017-2018/2017-10-28_Manchester_Utd_1-0_Tottenham_Mm4vOP18.json
england_epl,2017-2018,2017-11-04,2017,11,04,01:30,1 - 4,West Ham,Liverpool,3 - 4 - 2 - 1,4 - 4 - 2,London Stadium (London),Neil Swarbrick,database/Game_dataset/england_epl_2017-2018/2017-11-04_west-ham-united-liverpool-fc-premier-league/2017-11-05_West_Ham_1-4_Liverpool_nBgIZM0K.json
england_epl,2017-2018,2017-11-18,2017,11,18,20:30,2 - 0,Arsenal,Tottenham,3 - 4 - 2 - 1,3 - 5 - 2,Emirates Stadium (London),Michael Dean,database/Game_dataset/england_epl_2017-2018/2017-11-18_arsenal-fc-tottenham-hotspur-premier-league-2017-2018/2017-11-18_Arsenal_2-0_Tottenham_WrVlU0Os.json
england_epl,2017-2018,2017-11-18,2017,11,18,23:00,0 - 2,Leicester,Manchester City,4 - 4 - 1 - 1,4 - 3 - 3,King Power Stadium (Leicester),Graham Scott,database/Game_dataset/england_epl_2017-2018/2017-11-18_leicester-city-manchester-city-premier-league-2017-2018/2017-11-18_Leicester_0-2_Manchester_City_MXN1Rb80.json
england_epl,2017-2018,2017-11-18,2017,11,18,01:30,4 - 1,Manchester Utd,Newcastle,4 - 2 - 3 - 1,4 - 4 - 2,Old Trafford (Manchester),Craig Pawson,database/Game_dataset/england_epl_2017-2018/2017-11-18_manchester-united-newcastle-united-premier-league-2017-2018/2017-11-19_Manchester_Utd_4-1_Newcastle_SUQ9PxwD.json
england_epl,2017-2018,2017-11-25,2017,11,25,01:30,1 - 1,Liverpool,Chelsea,4 - 3 - 3,3 - 5 - 1 - 1,Anfield (Liverpool),Michael Oliver,database/Game_dataset/england_epl_2017-2018/2017-11-25_liverpool-fc-chelsea-fc-premier-league/2017-11-26_Liverpool_1-1_Chelsea_zylytbNg.json
england_epl,2017-2018,2017-11-26,2017,11,26,00:00,1 - 2,Huddersfield,Manchester City,4 - 2 - 3 - 1,4 - 3 - 3,John Smith's Stadium (Huddersfield),Craig Pawson,database/Game_dataset/england_epl_2017-2018/2017-11-26_huddersfield-town-manchester-city-premier-league/2017-11-27_Huddersfield_1-2_Manchester_City_hCbWtv8m.json
england_epl,2017-2018,2017-11-28,2017,11,28,03:45,0 - 0,Brighton,Crystal Palace,4 - 4 - 1 - 1,4 - 4 - 2,Amex Stadium (Brighton),Andre Marriner,database/Game_dataset/england_epl_2017-2018/2017-11-28_brighton-hove-albion-crystal-palace/2017-11-29_Brighton_0-0_Crystal_Palace_G8O9fcxm.json
england_epl,2017-2018,2017-11-29,2017,11,29,04:00,2 - 1,Manchester City,Southampton,4 - 3 - 3,5 - 4 - 1,Etihad Stadium (Manchester),Paul Tierney,database/Game_dataset/england_epl_2017-2018/2017-11-29_manchester-city-southampton-fc-premier-league/2017-11-30_Manchester_City_2-1_Southampton_MBEUkZjI.json
england_epl,2017-2018,2017-11-29,2017,11,29,04:00,0 - 3,Stoke,Liverpool,3 - 4 - 2 - 1,4 - 2 - 3 - 1,Bet365 Stadium (Stoke on Trent),Martin Atkinson,database/Game_dataset/england_epl_2017-2018/2017-11-29_stoke-city-liverpool-fc-premier-league-2017-2018/2017-11-30_Stoke_0-3_Liverpool_lKsbY6Lp.json
england_epl,2017-2018,2017-12-02,2017,12,02,23:00,1 - 5,Brighton,Liverpool,4 - 4 - 1 - 1,3 - 5 - 1 - 1,Amex Stadium (Brighton),Graham Scott,database/Game_dataset/england_epl_2017-2018/2017-12-02_brighton-hove-albion-liverpool-fc-premier-league-2017-2018/2017-12-02_Brighton_1-5_Liverpool_pnBnuwfc.json
england_epl,2017-2018,2017-12-03,2017,12,03,00:00,2 - 1,Manchester City,West Ham,4 - 3 - 3,3 - 5 - 1 - 1,Etihad Stadium (Manchester),,database/Game_dataset/england_epl_2017-2018/2017-12-03_manchester-city-west-ham-united-premier-league/2017-12-04_Manchester_City_2-1_West_Ham_x2PeyegM.json
england_epl,2017-2018,2017-12-09,2017,12,09,20:30,1 - 0,West Ham,Chelsea,3 - 4 - 2 - 1,3 - 5 - 1 - 1,London Stadium (London),Anthony Taylor,database/Game_dataset/england_epl_2017-2018/2017-12-09_west-ham-united-chelsea-fc-premier-league/2017-12-09_West_Ham_1-0_Chelsea_jNp5qhoq.json
england_epl,2017-2018,2017-12-16,2017,12,16,00:00,0 - 3,Stoke,West Ham,4 - 4 - 2,3 - 4 - 1 - 2,Bet365 Stadium (Stoke on Trent),Graham Scott,database/Game_dataset/england_epl_2017-2018/2017-12-16_stoke-city-west-ham-united/2017-12-17_Stoke_0-3_West_Ham_0IwjGjMK.json
england_epl,2017-2018,2017-12-22,2017,12,22,03:45,3 - 3,Arsenal,Liverpool,4 - 2 - 3 - 1,4 - 4 - 2,Emirates Stadium (London),Martin Atkinson,database/Game_dataset/england_epl_2017-2018/2017-12-22_arsenal-fc-liverpool-fc-premier-league-2017-2018/2017-12-23_Arsenal_3-3_Liverpool_AiTP9lal.json
england_epl,2017-2018,2017-12-23,2017,12,23,23:00,2 - 3,West Ham,Newcastle,3 - 4 - 2 - 1,4 - 4 - 2,London Stadium (London),Lee Mason,database/Game_dataset/england_epl_2017-2018/2017-12-23_west-ham-united-newcastle-united/2017-12-23_West_Ham_2-3_Newcastle_AP6hB1zg.json
england_epl,2017-2018,2017-12-23,2017,12,23,23:00,4 - 0,Manchester City,Bournemouth,4 - 3 - 3,3 - 4 - 2 - 1,Etihad Stadium (Manchester),Mike Jones,database/Game_dataset/england_epl_2017-2018/2017-12-23_manchester-city-afc-bournemouth-premier-league/2017-12-23_Manchester_City_4-0_Bournemouth_QZuHUkyE.json
england_epl,2017-2018,2017-12-26,2017,12,26,23:00,3 - 3,Bournemouth,West Ham,4 - 4 - 1 - 1,3 - 4 - 2 - 1,Vitality Stadium (Bournemouth),Stuart Attwell,database/Game_dataset/england_epl_2017-2018/2017-12-26_afc-bournemouth-west-ham-united/2017-12-26_Bournemouth_3-3_West_Ham_hldcALka.json
england_epl,2017-2018,2017-12-28,2017,12,28,04:00,2 - 3,Crystal Palace,Arsenal,4 - 4 - 2,3 - 4 - 2 - 1,Selhurst Park (London),Michael Oliver,database/Game_dataset/england_epl_2017-2018/2017-12-28_crystal-palace-arsenal-fc-premier-league/2017-12-29_Crystal_Palace_2-3_Arsenal_0Ea58aKB.json
england_epl,2017-2018,2017-12-30,2017,12,30,23:00,2 - 1,Liverpool,Leicester,4 - 3 - 3,4 - 2 - 3 - 1,Anfield (Liverpool),Neil Swarbrick,database/Game_dataset/england_epl_2017-2018/2017-12-30_liverpool-fc-leicester-city-premier-league/2017-12-30_Liverpool_2-1_Leicester_ENCiKdJN.json
england_epl,2017-2018,2018-01-01,2018,01,01,23:00,0 - 1,Stoke,Newcastle,4 - 3 - 3,4 - 2 - 3 - 1,Bet365 Stadium (Stoke on Trent),Chris Kavanagh,database/Game_dataset/england_epl_2017-2018/2018-01-01_stoke-city-newcastle-united/2018-01-01_Stoke_0-1_Newcastle_AmgxkTuC.json
england_epl,2017-2018,2018-01-01,2018,01,01,01:30,0 - 2,Everton,Manchester Utd,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Goodison Park (Liverpool),Andre Marriner,database/Game_dataset/england_epl_2017-2018/2018-01-01_everton-fc-manchester-united-premier-league-2017-2018/2018-01-02_Everton_0-2_Manchester_Utd_t81LhBtm.json
england_epl,2017-2018,2018-01-02,2018,01,02,04:00,3 - 1,Manchester City,Watford,4 - 3 - 3,4 - 2 - 3 - 1,Etihad Stadium (Manchester),Lee Mason,database/Game_dataset/england_epl_2017-2018/2018-01-02_manchester-city-watford-fc-premier-league/2018-01-03_Manchester_City_3-1_Watford_2NkUjkBa.json
england_epl,2017-2018,2018-01-03,2018,01,03,03:45,2 - 2,Arsenal,Chelsea,3 - 4 - 2 - 1,3 - 5 - 1 - 1,Emirates Stadium (London),Anthony Taylor,database/Game_dataset/england_epl_2017-2018/2018-01-03_arsenal-fc-chelsea-fc-premier-league-2017-2018/2018-01-04_Arsenal_2-2_Chelsea_Y1CoaD3J.json
england_epl,2017-2018,2018-01-04,2018,01,04,04:00,1 - 1,Tottenham,West Ham,4 - 2 - 3 - 1,3 - 5 - 1 - 1,Wembley Stadium (London),Michael Dean,database/Game_dataset/england_epl_2017-2018/2018-01-04_tottenham-hotspur-west-ham-united-premier-league-2017-2018/2018-01-05_Tottenham_1-1_West_Ham_Q1x6wKJo.json
england_epl,2017-2018,2018-01-13,2018,01,13,23:00,1 - 4,Huddersfield,West Ham,4 - 2 - 3 - 1,3 - 5 - 1 - 1,John Smith's Stadium (Huddersfield),Jonathan Moss,database/Game_dataset/england_epl_2017-2018/2018-01-13_huddersfield-town-west-ham-united/2018-01-13_Huddersfield_1-4_West_Ham_8pYQYeYG.json
england_epl,2017-2018,2018-01-20,2018,01,20,01:30,3 - 1,Manchester City,Newcastle,4 - 3 - 3,4 - 3 - 3,Etihad Stadium (Manchester),Paul Tierney,database/Game_dataset/england_epl_2017-2018/2018-01-20_manchester-city-newcastle-united-premier-league/2018-01-21_Manchester_City_3-1_Newcastle_MNS4pgXS.json
england_epl,2017-2018,2018-01-30,2018,01,30,04:00,0 - 3,Huddersfield,Liverpool,5 - 3 - 2,4 - 3 - 3,John Smith's Stadium (Huddersfield),Kevin Friend,database/Game_dataset/england_epl_2017-2018/2018-01-30_huddersfield-town-liverpool-fc/2018-01-31_Huddersfield_0-3_Liverpool_2wvh6UAn.json
england_epl,2017-2018,2018-01-31,2018,01,31,04:00,3 - 0,Manchester City,West Brom,4 - 3 - 3,4 - 4 - 1 - 1,Etihad Stadium (Manchester),Robert Madley,database/Game_dataset/england_epl_2017-2018/2018-01-31_manchester-city-west-bromwich-albion-premier-league/2018-02-01_Manchester_City_3-0_West_Brom_WIV82nAB.json
england_epl,2017-2018,2018-02-05,2018,02,05,04:00,4 - 1,Watford,Chelsea,3 - 4 - 2 - 1,3 - 4 - 2 - 1,Vicarage Road (Watford),Michael Dean,database/Game_dataset/england_epl_2017-2018/2018-02-05_watford-fc-chelsea-fc/2018-02-06_Watford_4-1_Chelsea_boRNdHwj.json
england_epl,2017-2018,2018-02-11,2018,02,11,20:00,4 - 1,Huddersfield,Bournemouth,4 - 2 - 3 - 1,3 - 4 - 2 - 1,John Smith's Stadium (Huddersfield),Michael Oliver,database/Game_dataset/england_epl_2017-2018/2018-02-11_huddersfield-town-afc-bournemouth/2018-02-11_Huddersfield_4-1_Bournemouth_Qc2IIb09.json
england_epl,2017-2018,2018-02-11,2018,02,11,22:15,1 - 0,Newcastle,Manchester Utd,4 - 4 - 1 - 1,4 - 2 - 3 - 1,St. James' Park (Newcastle),Craig Pawson,database/Game_dataset/england_epl_2017-2018/2018-02-11_newcastle-united-manchester-united-premier-league-2017-2018/2018-02-11_Newcastle_1-0_Manchester_Utd_YN5QGxVL.json
england_epl,2017-2018,2018-03-01,2018,03,01,03:45,0 - 3,Arsenal,Manchester City,4 - 2 - 3 - 1,4 - 3 - 3,Emirates Stadium (London),Andre Marriner,database/Game_dataset/england_epl_2017-2018/2018-03-01_arsenal-fc-manchester-city-premier-league/2018-03-02_Arsenal_0-3_Manchester_City_v1SiXcF2.json
england_epl,2017-2018,2018-03-05,2018,03,05,04:00,2 - 3,Crystal Palace,Manchester Utd,4 - 4 - 2,4 - 3 - 3,Selhurst Park (London),Neil Swarbrick,database/Game_dataset/england_epl_2017-2018/2018-03-05_crystal-palace-manchester-united-premier-league/2018-03-06_Crystal_Palace_2-3_Manchester_Utd_xWSQqya8.json
england_epl,2017-2018,2018-03-10,2018,03,10,20:30,2 - 1,Manchester Utd,Liverpool,4 - 2 - 3 - 1,4 - 3 - 3,Old Trafford (Manchester),Craig Pawson,database/Game_dataset/england_epl_2017-2018/2018-03-10_manchester-united-liverpool-fc-premier-league-2017-2018/2018-03-10_Manchester_Utd_2-1_Liverpool_QioDeYcK.json
england_epl,2017-2018,2018-03-31,2018,03,31,00:30,1 - 3,Everton,Manchester City,4 - 2 - 3 - 1,3 - 5 - 2,Goodison Park (Liverpool),Paul Tierney,database/Game_dataset/england_epl_2017-2018/2018-03-31_everton-fc-manchester-city-premier-league/2018-04-01_Everton_1-3_Manchester_City_WYJEtalo.json
england_epl,2017-2018,2018-04-01,2018,04,01,23:00,1 - 3,Chelsea,Tottenham,3 - 4 - 2 - 1,4 - 2 - 3 - 1,Stamford Bridge (London),Andre Marriner,database/Game_dataset/england_epl_2017-2018/2018-04-01_chelsea-fc-tottenham-hotspur-premier-league-2017-2018/2018-04-01_Chelsea_1-3_Tottenham_0jTrnLQN.json
england_epl,2017-2018,2018-04-07,2018,04,07,22:00,2 - 2,Bournemouth,Crystal Palace,4 - 4 - 1 - 1,4 - 4 - 2,Vitality Stadium (Bournemouth),Jonathan Moss,database/Game_dataset/england_epl_2017-2018/2018-04-07_afc-bournemouth-crystal-palace/2018-04-07_Bournemouth_2-2_Crystal_Palace_06H610QA.json
england_epl,2017-2018,2018-04-08,2018,04,08,23:30,1 - 1,Chelsea,West Ham,3 - 4 - 2 - 1,3 - 4 - 2 - 1,Stamford Bridge (London),Kevin Friend,database/Game_dataset/england_epl_2017-2018/2018-04-08_chelsea-fc-west-ham-united-premier-league-2017-2018/2018-04-08_Chelsea_1-1_West_Ham_nNJIbbAT.json
england_epl,2017-2018,2018-04-22,2018,04,22,20:30,4 - 1,Arsenal,West Ham,4 - 2 - 3 - 1,3 - 4 - 2 - 1,Emirates Stadium (London),Lee Mason,database/Game_dataset/england_epl_2017-2018/2018-04-22_arsenal-fc-west-ham-united-premier-league/2018-04-22_Arsenal_4-1_West_Ham_8E1OB55F.json
england_epl,2017-2018,2018-05-04,2018,05,04,03:00,1 - 0,Brighton,Manchester Utd,4 - 4 - 1 - 1,4 - 3 - 3,Amex Stadium (Brighton),Craig Pawson,database/Game_dataset/england_epl_2017-2018/2018-05-04_brighton-hove-albion-manchester-united-premier-league/2018-05-05_Brighton_1-0_Manchester_Utd_dfvzQeQP.json
england_epl,2017-2018,2018-05-05,2018,05,05,00:30,1 - 1,Everton,Southampton,4 - 2 - 3 - 1,3 - 4 - 2 - 1,Goodison Park (Liverpool),Jonathan Moss,database/Game_dataset/england_epl_2017-2018/2018-05-05_everton-fc-southampton-fc/2018-05-06_Everton_1-1_Southampton_SxV5KZmm.json
england_epl,2017-2018,2018-05-09,2018,05,09,03:00,3 - 1,Manchester City,Brighton,4 - 3 - 3,4 - 4 - 1 - 1,Etihad Stadium (Manchester),Paul Tierney,database/Game_dataset/england_epl_2017-2018/2018-05-09_manchester-city-brighton-hove-albion/2018-05-10_Manchester_City_3-1_Brighton_j1TJiPdn.json
england_epl,2017-2018,2018-05-13,2018,05,13,22:00,3 - 1,West Ham,Everton,3 - 4 - 2 - 1,3 - 1 - 4 - 2,London Stadium (London),Graham Scott,database/Game_dataset/england_epl_2017-2018/2018-05-13_west-ham-united-everton-fc/2018-05-13_West_Ham_3-1_Everton_Ioj4TUWH.json
england_epl,2018-2019,2018-08-10,2018,08,10,03:00,2 - 1,Manchester Utd,Leicester,4 - 3 - 3,4 - 2 - 3 - 1,Old Trafford (Manchester),Andre Marriner,database/Game_dataset/england_epl_2018-2019/2018-08-10_manchester-united-leicester-city-premier-league/2018-08-11_Manchester_Utd_2-1_Leicester_lE6tbhNS.json
england_epl,2018-2019,2018-08-12,2018,08,12,23:00,0 - 2,Arsenal,Manchester City,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Emirates Stadium (London),Michael Oliver,database/Game_dataset/england_epl_2018-2019/2018-08-12_arsenal-fc-manchester-city-premier-league-2018-2019/2018-08-12_Arsenal_0-2_Manchester_City_KYEP1zO3.json
england_epl,2018-2019,2018-08-18,2018,08,18,00:30,3 - 2,Chelsea,Arsenal,4 - 3 - 3,4 - 2 - 3 - 1,Stamford Bridge (London),Martin Atkinson,database/Game_dataset/england_epl_2018-2019/2018-08-18_chelsea-fc-arsenal-fc-premier-league-2018-2019/2018-08-19_Chelsea_3-2_Arsenal_zZ6f59Ue.json
england_epl,2018-2019,2018-08-19,2018,08,19,20:30,6 - 1,Manchester City,Huddersfield,3 - 1 - 4 - 2,4 - 4 - 2,Etihad Stadium (Manchester),Andre Marriner,database/Game_dataset/england_epl_2018-2019/2018-08-19_manchester-city-huddersfield-town-premier-league/2018-08-19_Manchester_City_6-1_Huddersfield_dvhkRjiF.json
england_epl,2018-2019,2018-08-19,2018,08,19,23:00,3 - 2,Brighton,Manchester Utd,4 - 4 - 1 - 1,4 - 3 - 3,Amex Stadium (Brighton),Kevin Friend,database/Game_dataset/england_epl_2018-2019/2018-08-19_brighton-hove-albion-manchester-united-premier-league-2018-2019/2018-08-19_Brighton_3-2_Manchester_Utd_2L8n7Vaq.json
england_epl,2018-2019,2018-08-20,2018,08,20,03:00,0 - 2,Crystal Palace,Liverpool,4 - 4 - 2,4 - 3 - 3,Selhurst Park (London),Michael Oliver,database/Game_dataset/england_epl_2018-2019/2018-08-20_crystal-palace-liverpool-fc/2018-08-21_Crystal_Palace_0-2_Liverpool_n9Ab4Tq2.json
england_epl,2018-2019,2018-08-25,2018,08,25,00:30,1 - 0,Liverpool,Brighton,4 - 3 - 3,4 - 5 - 1,Anfield (Liverpool),Chris Kavanagh,database/Game_dataset/england_epl_2018-2019/2018-08-25_liverpool-fc-brighton-hove-albion-premier-league/2018-08-26_Liverpool_1-0_Brighton_fk2UHnE1.json
england_epl,2018-2019,2018-08-26,2018,08,26,23:00,4 - 2,Fulham,Burnley,4 - 3 - 3,4 - 4 - 1 - 1,Craven Cottage (London),David Coote,database/Game_dataset/england_epl_2018-2019/2018-08-26_fulham-fc-burnley-fc/2018-08-26_Fulham_4-2_Burnley_SSVXISbe.json
england_epl,2018-2019,2018-08-26,2018,08,26,23:00,1 - 2,Newcastle,Chelsea,5 - 4 - 1,4 - 3 - 3,St. James' Park (Newcastle),Paul Tierney,database/Game_dataset/england_epl_2018-2019/2018-08-26_newcastle-united-chelsea-fc-premier-league/2018-08-26_Newcastle_1-2_Chelsea_nqkGuj68.json
england_epl,2018-2019,2018-08-27,2018,08,27,03:00,0 - 3,Manchester Utd,Tottenham,3 - 5 - 1 - 1,4 - 1 - 2 - 1 - 2,Old Trafford (Manchester),Craig Pawson,database/Game_dataset/england_epl_2018-2019/2018-08-27_manchester-united-tottenham-hotspur-premier-league-2018-2019/2018-08-28_Manchester_Utd_0-3_Tottenham_Yu1YG6T7.json
england_epl,2018-2019,2018-09-01,2018,09,01,19:30,1 - 2,Leicester,Liverpool,4 - 2 - 3 - 1,4 - 3 - 3,King Power Stadium (Leicester),Paul Tierney,database/Game_dataset/england_epl_2018-2019/2018-09-01_leicester-city-liverpool-fc-premier-league-2018-2019/2018-09-01_Leicester_1-2_Liverpool_fD0HGcZO.json
england_epl,2018-2019,2018-09-01,2018,09,01,22:00,2 - 2,Brighton,Fulham,4 - 4 - 1 - 1,4 - 3 - 3,Amex Stadium (Brighton),,database/Game_dataset/england_epl_2018-2019/2018-09-01_brighton-hove-albion-fulham-fc/2018-09-01_Brighton_2-2_Fulham_lAAdLLKg.json
england_epl,2018-2019,2018-09-02,2018,09,02,20:30,2 - 3,Cardiff,Arsenal,4 - 4 - 2,4 - 2 - 3 - 1,Cardiff City Stadium (Cardiff),Anthony Taylor,database/Game_dataset/england_epl_2018-2019/2018-09-02_cardiff-city-arsenal-fc/2018-09-02_Cardiff_2-3_Arsenal_lUWpntba.json
england_epl,2018-2019,2018-09-02,2018,09,02,23:00,2 - 1,Watford,Tottenham,4 - 2 - 2 - 2,3 - 1 - 4 - 2,Vicarage Road (Watford),Andre Marriner,database/Game_dataset/england_epl_2018-2019/2018-09-02_watford-fc-tottenham-hotspur/2018-09-02_Watford_2-1_Tottenham_YwWRz1Kt.json
england_epl,2018-2019,2018-09-02,2018,09,02,23:00,0 - 2,Burnley,Manchester Utd,4 - 4 - 1 - 1,4 - 3 - 3,Turf Moor (Burnley),Jonathan Moss,database/Game_dataset/england_epl_2018-2019/2018-09-02_burnley-fc-manchester-united/2018-09-02_Burnley_0-2_Manchester_Utd_S090Kuz0.json
england_epl,2018-2019,2018-09-15,2018,09,15,19:30,1 - 2,Tottenham,Liverpool,4 - 1 - 2 - 1 - 2,4 - 3 - 3,Wembley Stadium (London),Michael Oliver,database/Game_dataset/england_epl_2018-2019/2018-09-15_tottenham-hotspur-liverpool-fc-premier-league-2018-2019/2018-09-15_Tottenham_1-2_Liverpool_p2FaTzJU.json
england_epl,2018-2019,2018-09-15,2018,09,15,22:00,3 - 0,Manchester City,Fulham,4 - 3 - 3,4 - 3 - 3,Etihad Stadium (Manchester),Stuart Attwell,database/Game_dataset/england_epl_2018-2019/2018-09-15_manchester-city-fulham-fc/2018-09-15_Manchester_City_3-0_Fulham_AqNnWxZB.json
